GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,JTIE001,NAME_M,JTIM001
"G53006100524022","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052402","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610524022",,,"Block Group 2, Census Tract 524.02, Snohomish County, Washington",249600,"Block Group 2, Census Tract 524.02, Snohomish County, Washington",28592
"G53006100524023","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052402","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610524023",,,"Block Group 3, Census Tract 524.02, Snohomish County, Washington",293900,"Block Group 3, Census Tract 524.02, Snohomish County, Washington",47157
"G53006100525021","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052502","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525021",,,"Block Group 1, Census Tract 525.02, Snohomish County, Washington",396100,"Block Group 1, Census Tract 525.02, Snohomish County, Washington",34363
"G53006100525022","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052502","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525022",,,"Block Group 2, Census Tract 525.02, Snohomish County, Washington",357000,"Block Group 2, Census Tract 525.02, Snohomish County, Washington",27945
"G53006100525023","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052502","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525023",,,"Block Group 3, Census Tract 525.02, Snohomish County, Washington",296800,"Block Group 3, Census Tract 525.02, Snohomish County, Washington",26689
"G53006100525031","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052503","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525031",,,"Block Group 1, Census Tract 525.03, Snohomish County, Washington",297800,"Block Group 1, Census Tract 525.03, Snohomish County, Washington",59523
"G53006100525032","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052503","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525032",,,"Block Group 2, Census Tract 525.03, Snohomish County, Washington",255400,"Block Group 2, Census Tract 525.03, Snohomish County, Washington",32165
"G53006100525033","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052503","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525033",,,"Block Group 3, Census Tract 525.03, Snohomish County, Washington",265000,"Block Group 3, Census Tract 525.03, Snohomish County, Washington",26380
"G53006100525034","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052503","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525034",,,"Block Group 4, Census Tract 525.03, Snohomish County, Washington",272800,"Block Group 4, Census Tract 525.03, Snohomish County, Washington",27271
"G53006100525041","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052504","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525041",,,"Block Group 1, Census Tract 525.04, Snohomish County, Washington",315600,"Block Group 1, Census Tract 525.04, Snohomish County, Washington",28172
"G53006100525042","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052504","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610525042",,,"Block Group 2, Census Tract 525.04, Snohomish County, Washington",341800,"Block Group 2, Census Tract 525.04, Snohomish County, Washington",24992
"G53006100526031","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052603","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526031",,,"Block Group 1, Census Tract 526.03, Snohomish County, Washington",322100,"Block Group 1, Census Tract 526.03, Snohomish County, Washington",46119
"G53006100526032","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052603","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526032",,,"Block Group 2, Census Tract 526.03, Snohomish County, Washington",306800,"Block Group 2, Census Tract 526.03, Snohomish County, Washington",59863
"G53006100526041","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052604","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526041",,,"Block Group 1, Census Tract 526.04, Snohomish County, Washington",448300,"Block Group 1, Census Tract 526.04, Snohomish County, Washington",186775
"G53006100526042","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052604","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526042",,,"Block Group 2, Census Tract 526.04, Snohomish County, Washington",220500,"Block Group 2, Census Tract 526.04, Snohomish County, Washington",16742
"G53006100526043","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052604","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526043",,,"Block Group 3, Census Tract 526.04, Snohomish County, Washington",283100,"Block Group 3, Census Tract 526.04, Snohomish County, Washington",12958
"G53006100526051","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052605","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526051",,,"Block Group 1, Census Tract 526.05, Snohomish County, Washington",339300,"Block Group 1, Census Tract 526.05, Snohomish County, Washington",19052
"G53006100526052","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052605","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526052",,,"Block Group 2, Census Tract 526.05, Snohomish County, Washington",328800,"Block Group 2, Census Tract 526.05, Snohomish County, Washington",21342
"G53006100526053","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052605","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526053",,,"Block Group 3, Census Tract 526.05, Snohomish County, Washington",312100,"Block Group 3, Census Tract 526.05, Snohomish County, Washington",26690
"G53006100526054","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052605","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526054",,,"Block Group 4, Census Tract 526.05, Snohomish County, Washington",404900,"Block Group 4, Census Tract 526.05, Snohomish County, Washington",83485
"G53006100526061","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052606","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526061",,,"Block Group 1, Census Tract 526.06, Snohomish County, Washington",338800,"Block Group 1, Census Tract 526.06, Snohomish County, Washington",53069
"G53006100526062","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052606","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526062",,,"Block Group 2, Census Tract 526.06, Snohomish County, Washington",323800,"Block Group 2, Census Tract 526.06, Snohomish County, Washington",55904
"G53006100526063","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052606","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526063",,,"Block Group 3, Census Tract 526.06, Snohomish County, Washington",355000,"Block Group 3, Census Tract 526.06, Snohomish County, Washington",32755
"G53006100526071","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052607","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526071",,,"Block Group 1, Census Tract 526.07, Snohomish County, Washington",341600,"Block Group 1, Census Tract 526.07, Snohomish County, Washington",20433
"G53006100526072","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052607","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526072",,,"Block Group 2, Census Tract 526.07, Snohomish County, Washington",376300,"Block Group 2, Census Tract 526.07, Snohomish County, Washington",34061
"G53006100526073","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052607","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610526073",,,"Block Group 3, Census Tract 526.07, Snohomish County, Washington",532100,"Block Group 3, Census Tract 526.07, Snohomish County, Washington",74092
"G53006100527011","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052701","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527011",,,"Block Group 1, Census Tract 527.01, Snohomish County, Washington",435900,"Block Group 1, Census Tract 527.01, Snohomish County, Washington",43064
"G53006100527051","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052705","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527051",,,"Block Group 1, Census Tract 527.05, Snohomish County, Washington",311100,"Block Group 1, Census Tract 527.05, Snohomish County, Washington",22303
"G53006100527052","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052705","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527052",,,"Block Group 2, Census Tract 527.05, Snohomish County, Washington",297900,"Block Group 2, Census Tract 527.05, Snohomish County, Washington",58345
"G53006100527053","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052705","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527053",,,"Block Group 3, Census Tract 527.05, Snohomish County, Washington",398500,"Block Group 3, Census Tract 527.05, Snohomish County, Washington",136012
"G53006100527054","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052705","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527054",,,"Block Group 4, Census Tract 527.05, Snohomish County, Washington",319900,"Block Group 4, Census Tract 527.05, Snohomish County, Washington",33629
"G53006100527055","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052705","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527055",,,"Block Group 5, Census Tract 527.05, Snohomish County, Washington",290800,"Block Group 5, Census Tract 527.05, Snohomish County, Washington",12587
"G53006100527061","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052706","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527061",,,"Block Group 1, Census Tract 527.06, Snohomish County, Washington",297500,"Block Group 1, Census Tract 527.06, Snohomish County, Washington",22066
"G53006100527062","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052706","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527062",,,"Block Group 2, Census Tract 527.06, Snohomish County, Washington",215700,"Block Group 2, Census Tract 527.06, Snohomish County, Washington",21686
"G53006100527071","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052707","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527071",,,"Block Group 1, Census Tract 527.07, Snohomish County, Washington",356200,"Block Group 1, Census Tract 527.07, Snohomish County, Washington",31552
"G53006100527072","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052707","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527072",,,"Block Group 2, Census Tract 527.07, Snohomish County, Washington",332200,"Block Group 2, Census Tract 527.07, Snohomish County, Washington",27302
"G53006100527081","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052708","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527081",,,"Block Group 1, Census Tract 527.08, Snohomish County, Washington",348100,"Block Group 1, Census Tract 527.08, Snohomish County, Washington",16958
"G53006100527082","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052708","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527082",,,"Block Group 2, Census Tract 527.08, Snohomish County, Washington",319400,"Block Group 2, Census Tract 527.08, Snohomish County, Washington",35284
"G53006100527083","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052708","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527083",,,"Block Group 3, Census Tract 527.08, Snohomish County, Washington",324700,"Block Group 3, Census Tract 527.08, Snohomish County, Washington",24067
"G53006100527084","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052708","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527084",,,"Block Group 4, Census Tract 527.08, Snohomish County, Washington",317400,"Block Group 4, Census Tract 527.08, Snohomish County, Washington",28177
"G53006100527091","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052709","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527091",,,"Block Group 1, Census Tract 527.09, Snohomish County, Washington",355200,"Block Group 1, Census Tract 527.09, Snohomish County, Washington",40361
"G53006100527092","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052709","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610527092",,,"Block Group 2, Census Tract 527.09, Snohomish County, Washington",332100,"Block Group 2, Census Tract 527.09, Snohomish County, Washington",33142
"G53006100528031","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052803","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528031",,,"Block Group 1, Census Tract 528.03, Snohomish County, Washington",209900,"Block Group 1, Census Tract 528.03, Snohomish County, Washington",28109
"G53006100528032","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052803","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528032",,,"Block Group 2, Census Tract 528.03, Snohomish County, Washington",221800,"Block Group 2, Census Tract 528.03, Snohomish County, Washington",15218
"G53006100528033","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052803","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528033",,,"Block Group 3, Census Tract 528.03, Snohomish County, Washington",277600,"Block Group 3, Census Tract 528.03, Snohomish County, Washington",21514
"G53006100528034","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052803","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528034",,,"Block Group 4, Census Tract 528.03, Snohomish County, Washington",234000,"Block Group 4, Census Tract 528.03, Snohomish County, Washington",23691
"G53006100528041","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052804","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528041",,,"Block Group 1, Census Tract 528.04, Snohomish County, Washington",259100,"Block Group 1, Census Tract 528.04, Snohomish County, Washington",35913
"G53006100528042","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052804","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528042",,,"Block Group 2, Census Tract 528.04, Snohomish County, Washington",277200,"Block Group 2, Census Tract 528.04, Snohomish County, Washington",10853
"G53006100528043","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052804","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528043",,,"Block Group 3, Census Tract 528.04, Snohomish County, Washington",267400,"Block Group 3, Census Tract 528.04, Snohomish County, Washington",16548
"G53006100528044","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052804","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528044",,,"Block Group 4, Census Tract 528.04, Snohomish County, Washington",301100,"Block Group 4, Census Tract 528.04, Snohomish County, Washington",42495
"G53006100528051","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052805","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528051",,,"Block Group 1, Census Tract 528.05, Snohomish County, Washington",257900,"Block Group 1, Census Tract 528.05, Snohomish County, Washington",14922
"G53006100528052","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052805","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528052",,,"Block Group 2, Census Tract 528.05, Snohomish County, Washington",315800,"Block Group 2, Census Tract 528.05, Snohomish County, Washington",37002
"G53006100528053","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052805","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528053",,,"Block Group 3, Census Tract 528.05, Snohomish County, Washington",268800,"Block Group 3, Census Tract 528.05, Snohomish County, Washington",34453
"G53006100528061","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052806","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528061",,,"Block Group 1, Census Tract 528.06, Snohomish County, Washington",240400,"Block Group 1, Census Tract 528.06, Snohomish County, Washington",31482
"G53006100528062","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052806","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528062",,,"Block Group 2, Census Tract 528.06, Snohomish County, Washington",246600,"Block Group 2, Census Tract 528.06, Snohomish County, Washington",17226
"G53006100528063","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052806","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528063",,,"Block Group 3, Census Tract 528.06, Snohomish County, Washington",276400,"Block Group 3, Census Tract 528.06, Snohomish County, Washington",12305
"G53006100528064","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052806","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528064",,,"Block Group 4, Census Tract 528.06, Snohomish County, Washington",277700,"Block Group 4, Census Tract 528.06, Snohomish County, Washington",13851
"G53006100528065","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052806","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610528065",,,"Block Group 5, Census Tract 528.06, Snohomish County, Washington",239500,"Block Group 5, Census Tract 528.06, Snohomish County, Washington",21791
"G53006100529031","2006-2010","WA",,,"Washington","53","Snohomish County","061",,,"052903","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530610529031",,,"Block Group 1, Census Tract 529.03, Snohomish County, Washington",260500,"Block Group 1, Census Tract 529.03, Snohomish County, Washington",42576
