GEOID1,GEOID2,FULL1_NAME,FULL2_NAME,variable,estimate,moe,centroid1,centroid2,GISJOIN.x,YEAR.x,NAME_E.x,median_cost.x,YEAR.y,CBSAA.y,NAME_E.y,median_cost.y,housing_chg,GISJOIN.y,CBSA,chg_white_2010_2020,chg_black_2010_2020,chg_aiak_2010_2020,chg_asian_2010_2020,chg_nhpi_2010_2020,chg_other_2010_2020,chg_twoplus_2010_2020
42660,47220,"Seattle-Tacoma-Bellevue, WA Metro Area","Vineland-Bridgeton, NJ Metro Area",MOVEDOUT,0,NA,"c(-121.881387433741, 47.5574033466574)","c(-75.1293422062504, 39.328069233977)",G47220,2011-2015,"Vineland-Bridgeton, NJ Metro Area",162400,2016-2020,47220,"Vineland-Bridgeton, NJ Metro Area",166400,4000,G47220,"Vineland-Millville-Bridgeton, NJ Metro Area",-23825.42,-3160.0499999999993,636,199.01999999999998,-40,10558.009999999998,12882.25
42660,47260,"Seattle-Tacoma-Bellevue, WA Metro Area","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",MOVEDOUT,565,198,"c(-121.881387433741, 47.5574033466574)","c(-76.3877749770064, 36.9145690115707)",G47260,2011-2015,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",233800,2016-2020,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",253800,20000,G47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",-50853.72999999998,10384.040000000037,1013,15681,820,23447.010000000002,87052
42660,47300,"Seattle-Tacoma-Bellevue, WA Metro Area","Visalia, CA Metro Area",MOVEDOUT,32,32,"c(-121.881387433741, 47.5574033466574)","c(-118.80047284369, 36.2201567788721)",G47300,2011-2015,"Visalia-Porterville, CA Metro Area",162700,2016-2020,47300,"Visalia, CA Metro Area",223600,60900,G47300,"Visalia-Porterville, CA Metro Area",-79363,-528,3652,2018,214,36967,67978
42660,47380,"Seattle-Tacoma-Bellevue, WA Metro Area","Waco, TX Metro Area",MOVEDOUT,99,70,"c(-121.881387433741, 47.5574033466574)","c(-97.2017877798534, 31.5523768983529)",G47380,2011-2015,"Waco, TX Metro Area",110800,2016-2020,47380,"Waco, TX Metro Area",148100,37300,G47380,"Waco, TX Metro Area",-7562,2751,1038,1790,82,2696,24878
42660,47460,"Seattle-Tacoma-Bellevue, WA Metro Area","Walla Walla, WA Metro Area",MOVEDOUT,766,193,"c(-121.881387433741, 47.5574033466574)","c(-118.478452799242, 46.2298013207593)",G47460,2011-2015,"Walla Walla, WA Metro Area",188700,2016-2020,47460,"Walla Walla, WA Metro Area",244400,55700,G47460,"Walla Walla, WA Micro Area",-4183,-23,93,185,-30,2395,5366
42660,47900,"Seattle-Tacoma-Bellevue, WA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",MOVEDOUT,2129,439,"c(-121.881387433741, 47.5574033466574)","c(-77.3845797127008, 38.8438403869312)",G47900,2011-2015,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",378400,2016-2020,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",436600,58200,G47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",-268853.43999999994,116084.69999999995,16887.010000000002,181179.68000000005,575.4399999999996,251578.08999999997,432015.68000000005
42660,47940,"Seattle-Tacoma-Bellevue, WA Metro Area","Waterloo-Cedar Falls, IA Metro Area",MOVEDOUT,22,32,"c(-121.881387433741, 47.5574033466574)","c(-92.4711569427941, 42.536231987)",G47940,2011-2015,"Waterloo-Cedar Falls, IA Metro Area",133300,2016-2020,47940,"Waterloo-Cedar Falls, IA Metro Area",152300,19000,G47940,"Waterloo-Cedar Falls, IA Metro Area",-9820,2105,161,1739,646,851,4960
42660,48060,"Seattle-Tacoma-Bellevue, WA Metro Area","Watertown-Fort Drum, NY Metro Area",MOVEDOUT,11,14,"c(-121.881387433741, 47.5574033466574)","c(-76.0521081280759, 43.9988484360275)",G48060,2011-2015,"Watertown-Fort Drum, NY Metro Area",141000,2016-2020,48060,"Watertown-Fort Drum, NY Metro Area",150100,9100,G48060,"Watertown-Fort Drum, NY Micro Area",-6803,831,8.009999999999991,730,11,673,5042
42660,48140,"Seattle-Tacoma-Bellevue, WA Metro Area","Wausau-Weston, WI Metro Area",MOVEDOUT,0,NA,"c(-121.881387433741, 47.5574033466574)","c(-89.7590511318669, 44.8982853503984)",G48140,2011-2015,"Wausau, WI Metro Area",144500,2016-2020,48140,"Wausau-Weston, WI Metro Area",158200,13700,G48140,"Wausau, WI Metro Area",-2545.0599999999977,351,14,1350,4,630,4145
42660,48300,"Seattle-Tacoma-Bellevue, WA Metro Area","Wenatchee, WA Metro Area",MOVEDOUT,1060,299,"c(-121.881387433741, 47.5574033466574)","c(-120.265505588303, 47.8183993627119)",G48300,2011-2015,"Wenatchee, WA Metro Area",232000,2016-2020,48300,"Wenatchee, WA Metro Area",299500,67500,G48300,"Wenatchee-East Wenatchee, WA Metro Area",-4926.479999999996,82,385,350,34,3596.470000000001,11601.98
42660,48620,"Seattle-Tacoma-Bellevue, WA Metro Area","Wichita, KS Metro Area",MOVEDOUT,276,186,"c(-121.881387433741, 47.5574033466574)","c(-97.2454275253188, 37.6386711990815)",G48620,2011-2015,"Wichita, KS Metro Area",124400,2016-2020,48620,"Wichita, KS Metro Area",144200,19800,G48620,"Wichita, KS Metro Area",-31988,792,749,2686,154,7733,44423
42660,48660,"Seattle-Tacoma-Bellevue, WA Metro Area","Wichita Falls, TX Metro Area",MOVEDOUT,4,10,"c(-121.881387433741, 47.5574033466574)","c(-98.4914009579044, 33.7747645723892)",G48660,2011-2015,"Wichita Falls, TX Metro Area",90100,2016-2020,48660,"Wichita Falls, TX Metro Area",106500,16400,G48660,"Wichita Falls, TX Metro Area",-16612,50,68,101,76,2132,11007
42660,48900,"Seattle-Tacoma-Bellevue, WA Metro Area","Wilmington, NC Metro Area",MOVEDOUT,50,97,"c(-121.881387433741, 47.5574033466574)","c(-78.038930890837, 34.2518772222824)",G48900,2011-2015,"Wilmington, NC Metro Area",200200,2016-2020,48900,"Wilmington, NC Metro Area",243700,43500,G48900,"Wilmington, NC Metro Area",39201,-4917,230,1571,91,5290,18815
42660,49020,"Seattle-Tacoma-Bellevue, WA Metro Area","Winchester, VA-WV Metro Area",MOVEDOUT,30,49,"c(-121.881387433741, 47.5574033466574)","c(-78.4738886635992, 39.2721494221517)",G49020,2011-2015,"Winchester, VA-WV Metro Area",205700,2016-2020,49020,"Winchester, VA-WV Metro Area",242500,36800,G49020,"Winchester, VA-WV Metro Area",876.2799999999988,492,228,822,8,3786,7956.51
42660,49180,"Seattle-Tacoma-Bellevue, WA Metro Area","Winston-Salem, NC Metro Area",MOVEDOUT,84,71,"c(-121.881387433741, 47.5574033466574)","c(-80.3969522133791, 36.1851640621386)",G49180,2011-2015,"Winston-Salem, NC Metro Area",143000,2016-2020,49180,"Winston-Salem, NC Metro Area",157700,14700,G49180,"Winston-Salem, NC Metro Area",-11649.039999999979,3610.9100000000035,1277.83,2926.9300000000003,57,7821.889999999999,25255.989999999998
42660,49340,"Seattle-Tacoma-Bellevue, WA Metro Area","Worcester, MA-CT Metro Area",MOVEDOUT,162,104,"c(-121.881387433741, 47.5574033466574)","c(-71.9077397329294, 42.3513989639591)",G49340,2011-2015,"Worcester, MA-CT Metro Area",244400,2016-2020,49340,"Worcester, MA-CT Metro Area",283600,39200,G49340,"Worcester, MA Metro Area",-49119.91000000003,14708.269999999997,735.9899999999998,14605.739999999998,4,26324.97,56301.259999999995
42660,49420,"Seattle-Tacoma-Bellevue, WA Metro Area","Yakima, WA Metro Area",MOVEDOUT,1916,481,"c(-121.881387433741, 47.5574033466574)","c(-120.738703169125, 46.4568459639814)",G49420,2011-2015,"Yakima, WA Metro Area",158200,2016-2020,49420,"Yakima, WA Metro Area",191400,33200,G49420,"Yakima, WA Metro Area",-30614.72,-201,2410.9400000000005,470,105,11657.330000000002,29652.93
42660,49660,"Seattle-Tacoma-Bellevue, WA Metro Area","Youngstown-Warren-Boardman, OH-PA Metro Area",MOVEDOUT,89,90,"c(-121.881387433741, 47.5574033466574)","c(-80.5676355562142, 41.2377885069474)",G49660,2011-2015,"Youngstown-Warren-Boardman, OH-PA Metro Area",98900,2016-2020,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",110300,11400,G49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",-43547.330000000016,-3151.959999999999,-36,380.9899999999998,19,2595,19215.85
42660,49700,"Seattle-Tacoma-Bellevue, WA Metro Area","Yuba City, CA Metro Area",MOVEDOUT,26,38,"c(-121.881387433741, 47.5574033466574)","c(-121.51791761597, 39.1553061249823)",G49700,2011-2015,"Yuba City, CA Metro Area",184800,2016-2020,49700,"Yuba City, CA Metro Area",288900,104100,G49700,"Yuba City, CA Metro Area",-13681,754,616,5483,150,7115,13879
42660,49740,"Seattle-Tacoma-Bellevue, WA Metro Area","Yuma, AZ Metro Area",MOVEDOUT,258,196,"c(-121.881387433741, 47.5574033466574)","c(-113.90556380393, 32.7694043560789)",G49740,2011-2015,"Yuma, AZ Metro Area",112100,2016-2020,49740,"Yuma, AZ Metro Area",139200,27100,G49740,"Yuma, AZ Metro Area",-47563,168,466,263,-23,10501,44318
